SampleID	PO4F	PO4F_residuals	NO2F	NO2F_residuals	DO	DO_residuals	Salinity	Seasonality	PAR.60	Latitude
SB071116TAWCSCB22D11BR2TR2I616	0.0036	-0.03490925200829209	0.004	-0.014187048378058516	5.366666666666667	3.384992537364262	6.286666666666666	0.3680022863030928	2325.8876762390137	39.348729999999996
SB071116TAWCSCB74D13BR2TR1I173	0.0115	-0.0003368646693393436	0.0008	0.0011945672003313783	6.43	0.188035465451442	31.426666666666666	0.3352488523439001	2340.7680530548096	36.9957
SB071116TAWCSCB64D10BR1TR1I165	0.01295	-0.00594316433377615	0.0018999999999999998	-0.0024796207793391185	3.8449999999999998	-2.035062630878513	25.01	0.36706840607469554	2325.8876762390137	37.23653
SB071116TAWCSCB72D20BR1TR1I169	0.0188	0.0014827124035520813	0.0017	-0.0017710753708151154	5.018	-0.45648660129867924	26.103999999999996	0.33802922668654395	2340.7680530548096	37.41153
SB071116TAWCSCB63D10BR2TR1I164	0.0153	-0.004536778179853937	0.0033	-0.001953237893711335	3.97	-1.5044866012986788	23.650000000000002	0.3384229690260853	2340.7680530548096	37.41153
SB071116TAWCSCB62D9BR2TR1I162	0.00745	-0.0133103851399129	0.0026499999999999996	-0.003254609836421056	3.185	-2.150564291615114	22.755	0.3388166521215501	2340.7680530548096	37.4868
SB071116TAWCSCB62D9BR1TR1I161	0.00745	-0.0133103851399129	0.0026499999999999996	-0.003254609836421056	3.185	-2.150564291615114	22.755	0.3388166521215501	2340.7680530548096	37.4868
SB071116TAWCSCB71D20BR2TR1I168	0.0175	-0.0034349293953862166	0.004	-0.0019120433820017761	3.8175	-0.93481472878653	22.847500000000004	0.3543469318454917	2380.458450317383	37.68346
SB071116TAWCSCB71D20BR1TR1I167	0.0175	-0.0034349293953862166	0.004	-0.0019120433820017761	3.8175	-0.93481472878653	22.847500000000004	0.3543469318454917	2380.458450317383	37.68346
SB071116TAWCSCB54D25BR2TR1I158	0.0213	0.0005155687343314681	0.0038	-0.0020270434878539	3.2462500000000003	-1.2907323802973312	22.945000000000004	0.35148354440386065	2380.458450317383	37.800129999999996
SB071116TAWCSCB54D25BR1TR1I157	0.0213	0.0005155687343314681	0.0038	-0.0020270434878539	3.2462500000000003	-1.2907323802973312	22.945000000000004	0.35148354440386065	2380.458450317383	37.800129999999996
SB071116TAWCSCB53D25BR2TR1I156	0.015	-0.006534707789355606	0.0045	-0.001965807717658621	4.1	-0.45428087309310605	21.97	0.33715153097437317	2340.7680530548096	37.910109999999996
SB071116TAWCSCB63D10BR1TR1I163	0.0153	-0.004536778179853937	0.0033	-0.001953237893711335	3.97	-1.5044866012986788	23.650000000000002	0.3384229690260853	2340.7680530548096	37.41153
SB071116TAWCSCB52D29BR1TR1I154	0.0147	-0.008642957717622806	0.0088	0.0010599066852094371	3.2	-0.9354283560266792	20.22	0.33805172784356363	2340.7680530548096	38.13705
SB071116TAWCSCB53D25BR2TR2I615	0.015	-0.006534707789355606	0.0045	-0.001965807717658621	4.1	-0.45428087309310605	21.97	0.33715153097437317	2340.7680530548096	37.910109999999996
SB071116TAWCSCB22D11BR1TR1I144	0.0036	-0.03490925200829209	0.004	-0.014187048378058516	5.366666666666667	3.384992537364262	6.286666666666666	0.3680022863030928	2325.8876762390137	39.348729999999996
SB071116TAWCSCB33CD24BR1TR2I611	0.040400000000000005	0.01463674416541302	0.0014	-0.00791310411991014	0.3333333333333333	-1.996561686941386	18.21	0.3553863264426284	2380.458450317383	38.99596
SB071116TAWCSCB33CD24BR1TR1I148	0.040400000000000005	0.01463674416541302	0.0014	-0.00791310411991014	0.3333333333333333	-1.996561686941386	18.21	0.3553863264426284	2380.458450317383	38.99596
SB071116TAWCSCB22D11BR2TR1I145	0.0036	-0.03490925200829209	0.004	-0.014187048378058516	5.366666666666667	3.384992537364262	6.286666666666666	0.3680022863030928	2325.8876762390137	39.348729999999996
SB071116TAWCSCB44D30BR1TR1I152	0.0243	0.0010182340937581538	0.0071	-0.0005851513258371532	0.55	-3.0732227045934026	20.307499999999997	0.33952513217833286	2340.7680530548096	38.41457
SB071116TAWCSCB51D33BR1TR1I153	0.0297	0.006543943871290394	0.0094	0.0017989470977365831	0.8333333333333334	-2.9668321350353133	20.418333333333333	0.3388953816252885	2340.7680530548096	38.3187
SB071116TAWCSCB52D29BR1TR2I619	0.0147	-0.008642957717622806	0.0088	0.0010599066852094371	3.2	-0.9354283560266792	20.22	0.33805172784356363	2340.7680530548096	38.13705
SB071116TAWCSCB43CD26BR1TR1I151	0.0229	-0.001001419948739899	0.0069	-0.0011257554605780106	0.7375	-2.4061619335546682	19.94	0.3519423558805186	2380.458450317383	38.55505
SB071316TAWCSCB22D11BR2TR2I613	0.0036	-0.03490925200829209	0.004	-0.014187048378058516	5.366666666666667	3.384992537364262	6.286666666666666	0.3680022863030928	2325.8876762390137	39.348729999999996
SB081216TAWCSCB51D33BR1TR1I186	0.063	0.03401047786095927	0.0347	0.025999196646774282	0.3	-2.582265231540842	21.76	0.7355547148693864	2506.154193878174	38.3187
SB081216TAWCSCB54D25BR2TR1I191	0.0295	0.00444937260612413	0.0049	-0.0011228256720773131	3.545	-0.45131419776034143	24.84375	0.7453724075166788	2477.8753814697266	37.800129999999996
SB081216TAWCSCB53D25BR2TR2I189	0.0281	0.001187082101957563	0.0121	0.004770171427979829	3.4333333333333336	-0.20304730293196727	23.31	0.734452329514784	2506.154193878174	37.910109999999996
SB081216TAWCSCB53D25BR2TR1I189	0.0281	0.001187082101957563	0.0121	0.004770171427979829	3.4333333333333336	-0.20304730293196727	23.31	0.734452329514784	2506.154193878174	37.910109999999996
SB081216TAWCSCB54D25BR1TR1I190	0.0295	0.00444937260612413	0.0049	-0.0011228256720773131	3.545	-0.45131419776034143	24.84375	0.7453724075166788	2477.8753814697266	37.800129999999996
SB081216TAWCSCB61D11BR1TR1I192	0.0182	-0.006428107347934968	0.0038499999999999997	-0.0019441422517257746	3.2266666666666666	-1.0033498363001527	25.066666666666666	0.7373903934905467	2506.154193878174	37.58847
SB081216TAWCSCB64D10BR2TR1I199	0.02145	-0.005662076716410305	0.00285	-0.004515706260593314	4.745	-0.291524291259198	23.345	0.7489319568110758	2477.8753814697266	37.23653
SB081216TAWCSCB62D9BR2TR1I195	0.0246	0.0014533677053688264	0.00435	-0.0004675123387738629	4.205	-0.2126640547873091	26.17	0.7363721402056116	2506.154193878174	37.4868
SB081216TAWCSCB63D11BR2TR1I196	0.02815	0.006614973728226857	0.004200000000000001	0.00045009845883439877	4.696666666666666	0.14008030219579215	27.379999999999995	0.7360566278791737	2506.154193878174	37.41153
SB081216TAWCSCB72D20BR2TR1I203	0.0223	0.0016855402050242885	0.0015	-0.0016408584421811387	5.51	0.9534136355291256	28.07	0.735740955563982	2506.154193878174	37.41153
SB081216TAWCSCB72D20BR1TR1I204	0.0223	0.0016855402050242885	0.0015	-0.0016408584421811387	5.51	0.9534136355291256	28.07	0.735740955563982	2506.154193878174	37.41153
SB081216TAWCSCB73D12BR1TR1I205	0.0136	-0.006507072404732217	0.0008	-0.0020115658577958225	6.31	1.2094627505823867	28.439999999999998	0.7345091173506079	2506.154193878174	37.11681
SB081216TAWCSCB43CD26BR1TR1I184	0.0808	0.050434276886457574	0.0004	-0.009143863881272895	0.28500000000000003	-2.317993751017678	20.8675	0.7456990601185621	2477.8753814697266	38.55505
SB081216TAWCSCB62D9BR1TR1I194	0.0246	0.0014533677053688264	0.00435	-0.0004675123387738629	4.205	-0.2126640547873091	26.17	0.7363721402056116	2506.154193878174	37.4868
SB081216TAWCSCB42CD26BR1TR1I183	0.0857	0.05522650039975649	0.0007	-0.00891006515194417	0.295	-2.1397993829897235	20.7975	0.746455249559461	2477.8753814697266	38.64618
SB081216TAWCSCB71D20BR2TR1I201	0.0293	0.004476380090741243	0.0038	-0.002057945887817597	3.6425	-0.5691465462495398	25.04	0.7476075770107327	2477.8753814697266	37.68346
SB081216TAWCSCB42CD26BR2TR1I612	0.0857	0.05522650039975649	0.0007	-0.00891006515194417	0.295	-2.1397993829897235	20.7975	0.746455249559461	2477.8753814697266	38.64618
SB081216TAWCSCB32D10BR1TR2I621	0.07485	0.03330223713909494	0.13395	0.11707806766339349	1.4	0.22224339884203337	12.695	0.7563932732240317	2532.2711448669434	39.16369
SB081216TAWCSCB41CD31BR1TR1I182	0.0942	0.06291511848592435	0.0007	-0.009441892987217669	0.28750000000000003	-1.8155432362430672	20.2025	0.747305804807004	2477.8753814697266	38.82593
SB081216TAWCSCB22D11BR1TR2I617	0.0283	-0.023189561471402123	0.0255	0.0020526387884934084	5.433333333333334	4.5970963838805226	5.31	0.7570262995560123	2532.2711448669434	39.348729999999996
SB081216TAWCSCB41CD31BR1TR2I618	0.0942	0.06291511848592435	0.0007	-0.009441892987217669	0.28750000000000003	-1.8155432362430672	20.2025	0.747305804807004	2477.8753814697266	38.82593
SB081216TAWCSCB22D11BR2TR1I175	0.0283	-0.023189561471402123	0.0255	0.0020526387884934084	5.433333333333334	4.5970963838805226	5.31	0.7570262995560123	2532.2711448669434	39.348729999999996
SB081216TAWCSCB33CD24BR1TR1I181	0.11365	0.08090392287998954	0.0007	-0.010404041141156502	0.28	-1.5092268377377291	19.1225	0.7481789327966333	2477.8753814697266	38.99596
SB081216TAWCSCB31D13BR1TR1I177	0.055375	0.011944761754509696	0.10255	0.08443447252821874	2.1333333333333333	1.1139522256514813	11.300000000000002	0.7567059674930964	2532.2711448669434	39.2495
SB081216TAWCSCB22D11BR1TR1I176	0.0283	-0.023189561471402123	0.0255	0.0020526387884934084	5.433333333333334	4.5970963838805226	5.31	0.7570262995560123	2532.2711448669434	39.348729999999996
SB081216TAWCSCB33CD24BR1TR2I623	0.11365	0.08090392287998954	0.0007	-0.010404041141156502	0.28	-1.5092268377377291	19.1225	0.7481789327966333	2477.8753814697266	38.99596
SB081216TAWCSCB32D10BR1TR1I180	0.07485	0.03330223713909494	0.13395	0.11707806766339349	1.4	0.22224339884203337	12.695	0.7563932732240317	2532.2711448669434	39.16369
SB082916TAWCSCB43CD26BR1TR2I220	0.0725	0.039895687132075995	0.0007	-0.009050004451665612	0.32999999999999996	-0.763541628689323	21.7425	0.9330481798552553	2749.846616744995	38.55505
SB082916TAWCSCB62D9BR1TR1I232	0.02975	-0.0011855853331287844	0.01465	0.005951074494127427	4.324999999999999	1.2754621218916462	22.815	0.9282681347398262	2752.6614933013916	37.4868
SB082916TAWCSCB64D10BR1TR1I236	0.0245	-0.0008503072587155575	0.0027	-0.002309004446971655	5.08	1.479587480653679	26.71	0.9393405033807039	2736.632242202759	37.23653
SB082916TAWCSCB64D10BR2TR1I237	0.0245	-0.0008503072587155575	0.0027	-0.002309004446971655	5.08	1.479587480653679	26.71	0.9393405033807039	2736.632242202759	37.23653
SB082916TAWCSCB74D13BR1TR1I246	0.0073	-0.011434144973526558	0.0008	7.350834656737215e-06	7.3933333333333335	3.4373952122915368	31.076666666666668	0.9267713028852635	2752.6614933013916	36.9957
SB082916TAWCSCB74D13BR2TR1I614	0.0073	-0.011434144973526558	0.0008	7.350834656737215e-06	7.3933333333333335	3.4373952122915368	31.076666666666668	0.9267713028852635	2752.6614933013916	36.9957
SB082916TAWCSCB72D20BR1TR1I241	0.022	-0.0006908169905901901	0.0011	-0.0022529228769366423	6.01	2.8215398122080817	28.402000000000005	0.9279120345352176	2752.6614933013916	37.41153
SB082916TAWCSCB31D13BR1TR2I212	0.0616	0.01584706234921901	0.1573	0.13906994454373828	3.1666666666666665	3.281498490667412	12.950000000000001	0.9390202824935097	2736.632242202759	39.2495
SB082916TAWCSCB63D10BR3TR1I234	0.0212	-0.007802904400902675	0.0094	0.0019535571924529146	5.233333333333333	2.0448731455414153	24.123333333333335	0.9280812879701816	2752.6614933013916	37.41153
SB082916TAWCSCB61D11BR1TR1I230	0.03615	0.006692664221841796	0.02645	0.018713371012758804	2.2133333333333334	-0.6485569929545298	23.823333333333334	0.9288051230470978	2752.6614933013916	37.58847
SB082916TAWCSCB61D11BR2TR1I231	0.03615	0.006692664221841796	0.02645	0.018713371012758804	2.2133333333333334	-0.6485569929545298	23.823333333333334	0.9288051230470978	2752.6614933013916	37.58847
SB082916TAWCSCB44D30BR1TR1I222	0.071	0.03965284703634657	0.0042	-0.004769127216234354	0.3	-1.0371962910866415	22.53	0.9277693568091939	2752.6614933013916	38.41457
SB082916TAWCSCB52D29BR1TR1I224	0.0693	0.03806530521045704	0.1282	0.11930041094900987	0.44999999999999996	-1.3994019425199185	22.6	0.9272420594935561	2752.6614933013916	38.13705
SB082916TAWCSCB53D25BR1TR2I610	0.0303	0.00015200632982962509	0.0524	0.04420324411330834	2.6333333333333333	0.36507887374698855	23.333333333333332	0.9269059538016396	2752.6614933013916	37.910109999999996
SB082916TAWCSCB53D25BR1TR1I225	0.0303	0.00015200632982962509	0.0524	0.04420324411330834	2.6333333333333333	0.36507887374698855	23.333333333333332	0.9269059538016396	2752.6614933013916	37.910109999999996
SB082916TAWCSCB43CD26BR1TR1I219	0.0725	0.039895687132075995	0.0007	-0.009050004451665612	0.32999999999999996	-0.763541628689323	21.7425	0.9330481798552553	2749.846616744995	38.55505
SB082916TAWCSCB54D25BR2TR1I228	0.0363	0.007279887820237273	0.0153	0.00787349432586761	2.68	0.19313792456801382	24.16625	0.9330094692338734	2749.846616744995	37.800129999999996
SB082916TAWCSCB71D20BR2TR1I238	0.0267	-0.0015853514950212103	0.0051	-0.0018433054385415155	3.83	1.1278055760788153	24.675	0.9341020865148608	2749.846616744995	37.68346
SB082916TAWCSCB53D25BR2TR1I226	0.0303	0.00015200632982962509	0.0524	0.04420324411330834	2.6333333333333333	0.36507887374698855	23.333333333333332	0.9269059538016396	2752.6614933013916	37.910109999999996
SB083016TAWCSCB41CD31BR1TR1I216	0.1044	0.07056395303374866	0.0007	-0.00984304993840444	0.3325	-0.2610911139147123	20.919999999999998	0.9338799825064369	2749.846616744995	38.82593
SB083116TAWCSCB22D11BR2TR2I622	0.0518	-0.0008765534459754601	0.1895	0.16678544966617267	4.300000000000001	4.597975982229787	8.285	0.9391969155177494	2736.632242202759	39.348729999999996
SB083116TAWCSCB22D11BR2TR1I210	0.0518	-0.0008765534459754601	0.1895	0.16678544966617267	4.300000000000001	4.597975982229787	8.285	0.9391969155177494	2736.632242202759	39.348729999999996
SB041117TAWCSCB61D11BR1TR1I302	0.0009	-0.00021396870480249472	0.0002	-0.0005842186557154895	10.415	0.438506551196987	17.675	-0.9401863599545124	1940.3170347213743	37.58847
SB041117TAWCSCB61D11BR1TR1I311	0.0009	0.002367677344856007	0.0002	0.00028336308051269755	8.756666666666666	1.386229450027633	21.866666666666664	-0.9401863599545125	1940.3170347213743	37.58847
SB041117TAWCSCB62D9BR1TR1I303	0.0009	2.801619080714489e-05	0.0002	-0.00031885042490145167	10.16	0.2463063291963472	18.42	-0.9396394574464377	1940.3170347213743	37.4868
SB041117TAWCSCB62D9BR1TR1I312	0.0009	0.0023017528610232846	0.0002	1.7957139734943456e-05	9.045	1.4869152315404772	20.7	-0.9396394574464377	1940.3170347213743	37.4868
SB041117TAWCSCB63D10BR1TR1I304	0.0009	0.0006321344940108569	0.0002	0.00034175169844690215	9.74	-0.127200710343212	20.275	-0.9394839268033978	1940.3170347213743	37.41153
SB041117TAWCSCB72D20BR1TR1I316	0.0029	0.004549374639500073	0.0005	0.0010574489252179304	8.463333333333333	0.6416718651283961	23.873333333333335	-0.9453900679232219	1917.8569593429565	37.41153
SB041117TAWCSCB63D10BR2TR1I313	0.0009	0.0022949489732176304	0.0002	-9.301525474366844e-07	9.2	1.5029929218569116	20.62	-0.9394839268033978	1940.3170347213743	37.41153
SB041117TAWCSCB73D12BR1TR1I308	0.0009	0.0017442371300354614	0.0002	0.0015450944895387393	9.405000000000001	-0.3602553341442558	23.645	-0.9459381172674874	1917.8569593429565	37.11681
SB041117TAWCSCB71D20BR2TR1I315	0.0009	0.002408332674450087	0.0002	7.377917227983956e-05	8.6375	1.3177269823364774	20.815	-0.944988022047357	1917.8569593429565	37.68346
SB041117TAWCSCB73D12BR1TR1I317	0.0013	0.0030261524484171114	0.0002	0.001108588836346951	9.006666666666668	0.6410543135149922	25.439999999999998	-0.9459381172674876	1917.8569593429565	37.11681
SB041117TAWCSCB72D20BR1TR1I307	0.0009	0.0008007493482664497	0.0003	0.0006157400437684151	9.75	-0.19729871539705357	20.759999999999998	-0.9453900679232219	1917.8569593429565	37.41153
SB041117TAWCSCB71D20BR1TR1I306	0.0009	0.00038366479576421963	0.0002	6.09110032563056e-05	9.81	-0.30526511287287583	19.485	-0.944988022047357	1917.8569593429565	37.68346
SB041117TAWCSCB31D13BR1TR1I289	0.019	0.019520170361639617	0.0133	0.010344018981630253	7.266666666666667	3.3655767815361353	8.886666666666665	-0.9284192202609759	2013.0483856201172	39.2495
SB041117TAWCSCB54D25BR1TR1I300	0.0009	-0.0008634182623222348	0.0004	-0.0010949973545871371	10.870000000000001	0.7627678769435811	15.68	-0.9408321667364182	1940.3170347213743	37.800129999999996
SB041117TAWCSCB53D5BR1TR1I284	0.0017	-0.00037357026302531197	0.0021	0.0002667500509602222	10.933333333333332	0.7581684908476891	14.729999999999999	-0.9403410126900896	1940.3170347213743	37.910109999999996
SB041117TAWCSCB51D33BR1TR1I296	0.0023	0.003850989732167304	0.0008	0.0013097946726313863	7.5200000000000005	1.497314054786945	23.772	-0.9397416744946667	1940.3170347213743	38.3187
SB041117TAWCSCB44D31BR1TR1I295	0.0026	0.004116193398249536	0.0027	0.003061053760580341	7.4	1.5542568185621892	23.115	-0.9395494370211046	1940.3170347213743	38.41457
SB041117TAWCSCB43CD27BR1TR1I294	0.0024	0.0036835159571180632	0.0018	0.0014923427645931078	7.025	1.6388538398280534	20.2725	-0.9345792383102642	1976.4103879928587	38.55505
SB041117TAWCSCB42CD26BR1TR1I293	0.0027	0.003947384488143393	0.0021	0.0016667356380629162	6.85	1.6320482078560072	19.729999999999997	-0.9341746191539502	1976.4103879928587	38.64618
SB041117TAWCSCB33CD24BR1TR1I291	0.005600000000000001	0.006678073145409062	0.0055000000000000005	0.004413220196800918	6.3	1.7276207531080017	16.88333333333333	-0.9332286866097457	1976.4103879928587	38.99596
SB041117TAWCSCB33CD5BR1TR1I286	0.0129	0.007066755161817855	0.0077	0.0017633964957895565	10.1	-0.6171578287366888	3.1799999999999997	-0.9332286866097457	1976.4103879928587	38.99596
SB041117TAWCSCB32D10BR2TR1I290	0.0141	0.014726423277862678	0.0138	0.01125512480901337	7.0	2.940534621393354	10.67	-0.9286189505557644	2013.0483856201172	39.16369
SB041117TAWCSCB22D11BR2TR1I288	0.0122	0.012210562119465317	0.0051	0.00010230421088110089	11.2	7.482054273098509	0.0	-0.9282281158439422	2013.0483856201172	39.348729999999996
SB041117TAWCSCB54D25BR2TR1I310	0.0009	0.002479283832105247	0.0002	0.0007630357032813393	7.6075	0.6277137208875256	23.9875	-0.9408321667364182	1940.3170347213743	37.800129999999996
SB050817TAWCSCB71D20BR2TR1I349	0.0009	-0.0030591418261874306	0.0006	-0.00149135659681308	6.953333333333333	1.2367319064528033	19.459999999999997	-0.6736312023582091	2206.7144536972046	37.68346
SB050817TAWCSCB61D11BR1TR1I336	0.0013	-0.0002519072081918175	0.0002	-0.0006624685075215518	9.17	-0.0015721680309770392	17.369999999999997	-0.684520962537742	2166.0229387283325	37.58847
SB050817TAWCSCB61D11BR1TR1I345	0.0026	-0.0012287530888198603	0.0012000000000000001	-0.0009405303058558109	6.673333333333333	0.5555736488624214	19.103333333333335	-0.684520962537742	2166.0229387283325	37.58847
SB050817TAWCSCB62D9BR1TR1I337	0.001	-0.00043856775894019016	0.0002	-0.0005351269101449449	9.235	0.12622760996838167	17.755000000000003	-0.6856530348373133	2166.0229387283325	37.4868
SB050817TAWCSCB62D9BR1TR1I346	0.001	-0.002945862906992269	0.0003	-0.0020211284242451473	7.705	1.3995927637085988	18.525	-0.6856530348373133	2166.0229387283325	37.4868
SB050817TAWCSCB73D12BR1TR1I351	0.0025	0.00021632428976069281	0.0003	0.00017352584698088728	7.533333333333334	0.5450529024116291	25.263333333333332	-0.6876692321785086	2166.0229387283325	37.11681
SB050817TAWCSCB72D20BR1TR1I341	0.0022	0.0012269752451737758	0.0004	0.00019468015582291498	8.96	-0.1022794295711762	19.355	-0.6861227936280769	2166.0229387283325	37.41153
SB050817TAWCSCB72D20BR1TR1I350	0.0089	0.0069863000279491785	0.0003	0.000696269323285122	6.62	0.17567045402503378	26.893333333333334	-0.6861227936280768	2166.0229387283325	37.41153
SB050817TAWCSCB73D12BR1TR1I342	0.0025	0.0026823725031039198	0.0002	0.0013084253510762787	8.37	-0.5102360483183812	23.32	-0.6876692321785087	2166.0229387283325	37.11681
SB050817TAWCSCB71D20BR1TR1I340	0.0009	-0.00030963089419716225	0.0002	-0.00025372015467225366	8.705	-0.3801301443651095	18.604999999999997	-0.673631202358209	2206.7144536972046	37.68346
SB050817TAWCSCB63D10BR1TR1I338	0.0013	0.00013942130048691295	0.0002	-0.00019600345674414968	9.245000000000001	0.3278362531107142	18.78	-0.6726499197338145	2206.7144536972046	37.41153
SB050817TAWCSCB54D25BR1TR1I343	0.003	-0.0007766066383580583	0.0017	-0.00020313917699113786	4.9825	-0.5187690783913315	19.985	-0.6762245395007799	2206.7144536972046	37.800129999999996
SB050817TAWCSCB63D10BR2TR1I347	0.0013	-0.002497277937727243	0.0003	-0.0015600321580838657	7.46	1.2415101225780552	20.18	-0.6726499197338146	2206.7144536972046	37.41153
